"id","lat","long"
1439,10.81022,54.09403
1413,7.47326,50.41437
3012,141.84677,46.67924
2963,142.07581,47.80808
6202,-82.74872,42.66785
6285,-70.91643,41.63333
6217,-72.91185,41.29083
1707,-0.3623,53.7067
6189,-91.84267,29.93534
6293,-87.99047,36.03372
6328,-72.09046,41.34888
6277,-89.53838,36.58155
2953,31.77846,47.28304
312,-90.12018,29.90979
4055,174.0411,-39.0549
2484,-6.94984,52.39281
313,-74.0504,40.6759
5984,-74.00406,41.49436
6302,-74.00606,41.51491
6036,-70.87082,42.81483
314,151.76158,-32.89857
1625,0.0549,50.78697
1679,-5.54474,50.10322
1608,-2.98457,51.55635
3939,151.3032,-33.65508
6146,-124.04586,44.62792
6292,-71.32109,41.48469
5962,-117.9048,33.6091
4937,139.54489,38.55981
4087,109.21691,12.20198
3646,72.94565,18.95656
4377,133.03154,36.005
6851,-75.54655,20.7145
315,7.28942,43.6908
1352,8.65717,53.12774
1495,6.9684,50.98653
1289,10.81031,53.99404
1075,4.33893,51.81561
1039,4.83388,52.33107
1037,4.88502,52.73368
1073,6.09266,52.57983
968,5.10702,52.02675
5015,4.63151,51.96993
934,5.00642,52.19639
899,4.77736,52.14851
316,2.7522,51.1346
1187,4.87258,51.93635
4507,132.6618,34.2162
1650,-4.03156,57.69196
5012,5.02307,52.27301
4356,139.1701,37.9772
4434,133.33042,33.99642
4676,135.30607,35.69287
1144,5.46532,52.25706
1083,5.82371,51.84714
2962,31.97222,46.85406
818,20.72038,38.76114
6056,-151.39834,60.67512
773,23.66347,40.21716
2944,31.95583,46.97812
3061,140.71105,53.13206
2941,34.3798,47.55184
511,20.75532,39.01871
4275,132.40004,35.15742
4210,121.84673,29.94439
4110,119.71632,26.77841
4183,121.5371,29.48895
4779,133.63548,34.19741
1767,5.25839,43.33925
6819,-77.62447,20.02525
4578,129.1965,34.27072
4633,144.32738,42.99361
4898,130.22114,31.9132
4739,136.39031,34.21485
4631,130.98944,30.72858
4809,133.73217,34.2613
3460,52.1966,15.82037
4536,131.53807,33.36511
680,27.14116,36.61409
4766,129.33619,34.5359
6698,-43.11797,-22.88062
3088,43.96446,56.34267
5588,-22.5301,63.9806
4737,131.69394,32.52087
4576,141.83392,40.11476
2665,3.48343,48.49372
2235,14.7344,56.003
4300,141.1184,40.8763
3596,53.48336,26.89648
2749,8.4191,44.20314
5683,-6.673,62.00783
6213,-165.43244,64.49725
1467,4.82518,52.69743
1206,4.52777,51.68568
3887,153.06088,-26.3969
3374,13.42905,-5.86793
317,7.15952,53.6223
1407,8.50081,53.49142
318,7.16427,53.6987
5163,5.981,61.9076
1508,9.66849,52.42289
5681,-6.74069,62.19498
5115,8.56414,63.71107
1346,8.80695,54.49857
319,-76.3565,36.935
5070,6.15116,60.3686
7110,-64.61542,18.31748
5817,157.19746,-8.2295
4231,137.32979,37.52299
2198,20.74122,63.86309
320,16.2117,58.6017
2195,18.72763,59.7559
6222,-84.74567,39.14762
2276,-2.71983,56.06068
2373,0.67479,51.63662
3998,115.74718,-32.04265
6526,-54.09835,47.85153
1569,-3.39769,56.00738
6448,-60.2427,46.20651
2302,0.33022,51.45114
2455,-0.96557,50.83362
4964,139.98096,40.1952
5344,18.86356,59.32616
3314,-17.04167,20.90283
3313,-16.03003,17.98865
5873,166.42946,-22.27852
2934,33.38744,46.77479
2867,14.87701,44.55725
5827,19.85961,45.2437
2812,13.5589,45.32045
2976,37.79866,44.71812
2992,72.90396,67.68884
3557,51.51184,36.66079
6839,-82.79957,21.89877
6998,-58.42638,-33.88002
6830,-77.2571,21.5337
6581,-105.29179,20.69118
5890,-175.18757,-21.13456
1457,4.41843,51.71767
4973,138.85265,35.08096
5030,5.7344,52.39743
3806,117.6578,4.15021
1438,11.06872,49.40252
321,-51.7177,64.1705
322,10.7959,55.2932
691,20.71015,38.70486
5291,6.94903,62.85327
2621,8.86887,56.78922
2193,17.04757,58.73653
323,17.95697,58.90254
4499,135.9679,35.7077
4998,133.09972,33.94647
4701,136.00818,36.03751
324,-122.28937,37.79358
6525,-79.66615,43.44035
4063,170.9753,-45.1075
4532,140.576,36.3081
4593,135.73845,35.50854
1616,-5.4779,56.4138
1338,9.12781,49.93441
6656,-55.51299,-1.92088
4392,135.08417,33.96818
2850,15.78889,43.67879
6333,-117.25896,32.75061
6490,-127.6953,52.3501
6181,-91.0229,29.6623
2958,31.57181,46.61995
2955,31.53123,46.61017
5533,126.51725,36.43883
7116,-77.10939,18.41014
5028,5.5379,51.9011
2222,11.66176,57.70595
6054,-75.98593,35.11466
4488,145.2245,43.56957
4430,141.40376,41.22348
4435,138.29332,37.92562
5208,6.54684,60.07216
2617,10.40026,55.42945
325,30.746,46.5002
2929,30.76419,46.41592
5413,121.98443,12.41495
2734,-9.3178,38.67602
1500,8.77039,50.10768
4933,141.72798,39.05277
4599,140.91741,41.96825
6264,-75.48235,44.70895
4897,132.9211,34.18992
4690,138.2837,37.8148
4298,141.44812,38.37209
4439,133.60527,34.23189
4415,140.40464,35.25491
1010,5.82606,51.10895
4487,138.29583,34.778
758,26.21799,38.51238
4524,130.10664,33.51165
4874,139.3187,35.3059
4695,140.23469,42.79697
2530,4.22275,50.67055
4733,131.66456,33.28345
3055,42.18489,55.53428
4237,132.88699,34.18267
4667,133.95173,34.59837
3640,69.07932,22.467
3096,143.20215,59.36184
4050,174.11903,-35.30536
4470,133.33763,36.19902
4396,132.89094,34.21028
4694,140.90524,41.49458
5504,128.70851,34.88718
5334,10.5979,59.8977
5222,22.34694,70.24165
2946,31.94869,46.8366
4636,132.52746,34.15711
4669,139.52227,42.17845
5587,-18.64764,66.07512
5557,-23.70284,64.89707
326,9.53291,40.9224
1117,6.1274,52.04124
6987,-88.24807,17.47164
6419,-128.12214,52.15522
1147,5.96831,52.82621
5293,6.80513,61.8404
1523,8.22709,53.13997
1310,7.34007,53.32683
5114,13.30537,66.50563
5142,5.79895,59.60937
2545,4.87197,51.15522
1528,7.42647,51.72693
2858,14.77474,44.38149
5609,21.44123,61.23197
6025,-89.06341,37.18194
1393,10.03538,54.65959
2920,26.632,44.06081
3079,47.55085,45.78406
1279,10.17308,54.43013
834,23.78722,40.59185
4706,140.89964,41.52787
4323,138.21956,34.62865
5315,5.97831,60.21685
5176,5.9374,59.2337
4257,141.1721,41.26891
2861,14.5408,45.22085
7075,-88.04839,15.78296
4814,129.66977,33.075
2663,-1.83262,49.70558
3041,73.3586,54.98563
4773,142.96634,44.58677
4395,141.49415,38.59032
4589,141.45764,38.44128
4762,140.88639,36.926
1900,-2.41767,43.32479
1015,6.58932,53.33499
3060,38.07907,63.90907
4069,174.78178,-36.93279
4756,130.78741,31.25043
4418,130.19203,32.54789
4592,130.01049,32.23867
4691,132.87652,34.25009
4494,141.3116,45.13563
3350,7.15772,4.68415
4227,145.7859,43.3879
4555,131.16002,33.97086
4645,133.18297,34.39824
4402,132.92163,35.5182
5540,129.37695,35.43636
3935,115.09782,-21.62759
5960,-89.31843,46.86957
1214,5.95112,51.19346
937,4.35304,51.68289
2579,10.09566,53.44608
4452,138.22659,38.02358
327,2.94081,51.2249
930,4.8399,51.64137
1168,6.16412,53.37784
1119,3.64986,51.55843
2833,19.17296,45.26515
4021,174.11938,-35.31245
4058,174.80604,-36.84981
3274,-0.63438,35.71487
6010,-93.74656,30.06514
1124,3.70615,51.51241
6158,-122.94282,48.59679
2154,37.8537,41.0179
2947,35.3722,44.9549
2785,17.17424,42.97327
639,23.08667,38.94833
3904,147.88059,-42.55503
6253,-72.23945,41.15341
4725,134.4791,34.21337
1914,-2.12787,43.28408
2065,8.54809,39.86306
5187,9.8593,63.31988
3610,64.67989,25.2038
5434,124.60245,10.99956
757,23.73667,40.23361
844,24.57746,40.76068
5230,13.70416,66.86627
328,18.4152,59.0891
5372,18.72191,63.28042
1896,0.13446,40.07504
811,23.79391,38.32325
2912,22.40278,44.72471
2744,14.41835,42.35167
2900,23.97286,43.73904
2710,-13.45251,29.22509
329,135.39706,34.60134
4348,141.55553,38.70178
4639,129.22642,34.31137
5076,10.60404,59.67442
6473,-78.82228,43.86245
4502,141.23086,45.24139
4424,129.43871,34.51443
4287,130.43736,33.89421
4857,129.63265,33.04358
2238,16.47366,57.26384
330,10.7174,59.8975
3433,37.36015,19.13094
5106,5.47029,60.18164
5000,5.54429,51.78033
893,5.92191,52.80734
1415,9.19286,53.91713
2751,11.13129,45.06316
5361,17.34246,62.47867
3078,131.86699,42.96811
4656,138.36624,37.83513
6353,-76.51343,43.46506
4684,138.48331,37.9113
4622,132.23389,34.2363
4731,141.01826,43.19538
575,19.40351,39.8403
4567,140.78738,36.8255
1357,8.89601,53.82633
6538,-123.31396,48.79815
5380,14.03214,58.94796
5097,11.28536,64.85914
898,4.41449,51.82945
1032,3.93428,51.79772
860,4.64585,52.2151
1212,5.11109,52.85566
1097,6.00033,53.12276
5021,4.63354,51.93622
1086,4.85456,53.04212
987,5.0874,52.20576
1798,-0.24747,49.28637
331,25.4487,65.0144
803,23.07797,37.39077
4561,130.36324,32.52657
4250,141.49556,38.45448
4673,129.43137,34.67498
570,23.97812,40.32614
5611,20.50911,60.11138
4666,136.2118,34.0711
4606,133.04431,35.55632
6533,-80.9393,44.58245
3360,9.507,0.2823
6305,-87.11048,37.77808
332,17.1183,58.6592
5673,-6.98392,62.18773
7033,-63.01358,18.05195
2468,-9.89668,51.81244
5432,123.84371,8.13762
4916,141.52083,38.60875
3081,143.1171,46.6028
5780,121.79073,25.14762
1066,4.11107,51.35291
667,23.36223,37.97282
658,23.3805,37.9717
2714,-9.29399,38.69078
3716,115.51161,-8.53384
5282,10.7742,59.87486
1659,-4.93513,50.54114
5912,-88.58997,37.08638
5491,126.13378,34.37788
5388,121.74042,13.89205
5894,-170.6734,-14.27905
4036,174.09366,-35.28074
1717,-2.02744,47.29006
6923,-81.1115,-5.0774
3794,113.58083,-7.7065
5770,18.85664,46.60548
4026,175.86243,-37.00303
6169,-96.22603,28.69667
746,23.16283,37.63833
561,23.07681,39.15366
539,19.71053,39.67235
467,20.87795,38.78225
1873,3.13209,41.84151
6273,-81.62776,29.64508
2069,9.38723,41.18208
5661,24.04259,59.34947
781,23.67694,35.22371
1995,13.37979,38.12482
2081,15.27777,40.03116
5669,24.7144,59.46005
6080,-80.04182,26.77255
3280,2.84483,36.74936
333,2.63551,39.5553
1885,-5.42102,36.17585
6822,-78.9687,21.58487
780,27.17119,36.61911
5430,124.3811,11.05153
3713,120.21357,-2.98803
802,21.30342,37.75446
1772,-4.51986,48.58741
6927,-76.31518,-13.25948
6911,-79.49911,8.97427
6199,-85.73187,30.17548
3620,74.8062,12.9268
2017,15.07849,38.63752
5828,20.63693,44.85561
3423,38.97462,-5.42933
3743,106.13174,-2.09718
3734,98.20929,4.12225
5715,100.57788,4.2121
3796,105.27231,-5.46435
4090,122.03079,40.66047
975,6.03034,51.88976
767,27.84531,36.5506
657,24.69119,35.41993
2959,32.80239,45.54842
674,25.04331,35.35467
2057,11.94096,36.83567
1546,-2.89284,59.32654
2307,-2.97219,59.32136
7142,-85.65569,10.63987
334,7.37951,53.0922
1009,4.70432,51.82426
3134,32.41338,34.75393
1530,-4.70321,50.34364
6933,-80.86765,-5.76979
3618,86.67392,20.26715
3571,52.41722,27.64797
756,22.5969,40.26026
841,22.893,40.40733
768,22.77574,38.88019
703,22.88596,38.2356
755,22.76692,37.41449
6977,-55.15901,5.81717
6771,-60.52717,-31.71413
6703,-48.51766,-25.50053
7082,-55.08909,5.61322
6699,-44.70762,-23.22079
3799,119.62092,-4.00324
3538,49.09619,37.64677
824,20.40164,39.28281
5635,22.29954,60.29692
6712,-73.46845,-41.79944
6669,-56.73799,-2.62335
1765,2.33713,48.85795
950,4.46491,51.90503
5666,24.47982,58.38089
21,25.1431,37.0885
6418,-80.0375,45.33672
3568,61.4152,25.07362
5397,123.0413,13.50313
1889,-1.91691,43.32087
1869,-1.92472,43.32383
1924,-1.91375,43.32141
6190,-88.54556,30.33742
5727,103.89559,1.43416
2681,-15.62104,27.74637
2839,15.38815,43.95795
3611,63.47816,25.26472
6809,-57.08217,-29.72315
2472,-6.97218,52.24058
1388,13.44149,48.57492
6722,-70.19743,-20.79829
1474,6.56931,53.16353
6744,-70.19383,-20.74302
64,26.5466,37.325
39,21.7339,38.2532
5555,-24.0057,65.59824
3676,101.2461,6.90068
6204,-91.29954,29.69143
4025,175.85215,-37.02293
6053,-75.24793,39.85095
3047,132.5201,42.8675
7002,-58.10013,-32.30742
3099,40.88145,41.18161
6226,-76.77206,35.38785
6043,-157.96799,21.31667
6685,-38.8031,-3.5321
3208,10.06961,37.26649
1972,-8.91904,42.45804
5883,-4.69678,54.22623
1300,13.76756,54.13389
770,23.20766,39.00646
776,23.61295,39.99195
1264,10.22737,52.30506
5938,-87.2491,30.40178
1442,8.70292,54.50105
3409,40.48486,-12.96783
1705,-4.96465,51.69848
5722,100.35308,5.38976
1710,-3.16466,51.43502
6770,-73.00885,-36.72149
2150,29.24168,40.87007
6428,-123.66118,48.96948
6508,-79.94159,44.77721
5724,104.17211,1.32467
4139,120.73708,37.82969
2718,-9.37369,39.35166
1894,0.40131,40.35485
1724,-4.38043,47.81372
2441,-2.26002,57.68069
3837,137.94409,-35.71753
6254,-87.21739,30.40116
5950,-86.43502,43.77744
1568,-5.52908,50.11779
6135,-89.57818,40.68843
3328,-13.05822,8.57463
6958,-71.74193,19.7093
2,23.5651,37.9599
633,26.50831,39.04132
514,23.48347,37.89509
3788,101.63624,0.67175
730,23.45197,37.69024
567,20.72442,38.71928
789,23.97746,39.2008
564,23.45782,37.87707
2852,13.78353,44.95521
3900,115.85756,-31.96363
6206,-74.25207,40.53503
6881,-64.55917,10.24508
540,20.58814,38.10683
2769,12.9047,43.92444
2031,14.2313,42.4666
491,21.93094,36.95907
6343,-122.63148,38.23309
335,-1.78169,57.4984
6296,-132.96552,56.81308
6993,-61.58856,16.18853
1735,1.0101,49.37955
3251,0.39994,36.21174
6179,-84.96101,45.37808
2265,24.19436,38.40928
682,20.00341,39.45253
3084,158.63006,53.01328
3065,34.37508,61.80582
2299,-3.18236,56.0626
3924,151.31114,-33.48772
6144,-75.15826,39.88539
7003,-63.05206,18.0145
4071,104.93516,11.56447
4086,107.0222,10.59498
3681,98.40743,7.866
2757,9.70079,45.06074
6586,-110.3277,24.2716
6591,-99.11973,16.61034
4047,174.00827,-41.28289
6510,-77.13217,44.01459
6403,-62.70449,45.67358
336,22.6886,63.7097
723,22.25415,38.36038
3657,73.96017,15.54432
6372,-89.26104,29.18048
5842,26.0128,52.109
5393,123.44298,13.02679
2015,10.549,42.9326
3615,71.50443,20.91458
445,23.62904,37.94056
5865,13.56738,45.5265
592,19.84312,39.70425
1810,-2.54421,47.38284
7139,-55.28163,-34.87501
5655,24.81951,59.46936
5746,15.94868,48.33858
451,25.2589,37.0342
2427,-2.72994,56.21085
6312,-121.88262,38.03807
6238,-80.01478,40.44259
7076,-88.37401,16.52043
794,24.39395,35.18973
795,24.38011,35.19325
6088,-87.19937,33.64152
6138,-91.2211,30.28898
1006,5.91856,51.73313
2974,136.3126,44.743
683,22.62185,39.99502
790,23.27373,39.13908
741,23.91199,35.5201
664,20.27491,39.45264
648,22.96172,36.36456
503,24.73156,36.92907
2677,-13.83168,28.86016
2703,-16.73721,28.07885
2669,-17.19594,28.02709
6553,-87.07306,20.61795
2683,-16.81353,28.17868
2799,17.42574,43.05187
734,26.36963,38.97308
2848,14.1838,45.13069
5916,-72.20554,41.17243
338,-4.1541,50.3632
644,22.83733,36.68698
1948,-8.9338,42.6065
3085,132.30759,42.99243
1098,4.49046,52.18332
5480,129.41136,36.02116
5613,23.55289,60.09552
3579,55.74861,26.97363
6011,-96.56591,28.65362
7120,-61.70135,10.20018
3927,144.43951,-38.12741
6974,-61.49559,10.39362
6110,-122.3989,47.78153
7108,-61.4835,10.32376
7079,-61.53913,16.22505
3364,11.83516,-4.77939
5451,124.00257,11.07612
5446,121.93434,14.71477
5399,124.22808,7.35217
774,24.5274,36.76506
857,24.6108,36.7848
3762,121.59747,-4.17537
2809,13.90343,44.82299
2892,27.63635,42.55501
1088,5.83968,53.11384
7172,-66.62312,17.96823
3616,79.83217,11.91236
3651,75.91786,10.78937
6637,-40.57223,-20.7865
6693,-44.33379,-22.95483
6642,-48.35548,-25.5647
3731,109.34057,-0.02145
2655,2.10085,49.04717
2075,12.96625,40.89655
339,-1.98554,50.7107
1207,4.16837,51.51147
3046,131.71779,42.96012
3619,69.59638,21.63102
2793,13.5914,45.2256
5606,21.39683,61.64008
4041,174.86501,-41.10392
6891,-63.85122,10.94836
2991,143.1168,49.2299
6,23.4512,37.5039
513,20.78189,38.14809
2805,14.28414,45.13017
5259,9.61351,59.11925
1855,2.47804,39.48953
6424,-124.81718,49.23398
3404,26.89277,-33.59652
6124,-159.59113,21.90008
6149,-91.19938,30.45324
3976,150.86287,-23.58424
6027,-123.42756,48.12992
1727,-2.77925,47.62393
7044,-76.45458,18.18363
2369,-5.41506,56.55407
6120,-97.06722,27.84114
6184,-93.92895,29.87203
3954,147.86083,-43.14982
1559,-6.10436,55.8492
6996,-72.36501,18.55318
6447,-59.1364,47.57659
1868,2.50659,41.55699
3652,92.73428,11.67791
5980,-122.50401,47.59537
3856,137.76735,-33.005
6437,-66.78407,50.0279
4028,170.6282,-45.8126
6008,-122.0221,38.0594
6240,-82.95695,41.51591
6417,-79.2487,42.8814
6466,-79.57911,43.54699
2930,36.62979,45.36289
1737,4.98382,43.39704
3272,2.67183,36.63801
1927,2.69421,39.79546
5718,101.79303,2.51865
3990,145.45956,-16.484
6493,-80.19826,42.7814
1802,-2.895,47.5433
3225,10.60126,35.89288
3392,25.64205,-33.95494
1573,-6.19032,55.6261
1811,-0.7556,49.34999
6239,-80.1029,42.14562
6384,-80.11834,26.09172
4049,175.36076,-36.16417
2350,-4.68382,55.93629
2376,-1.31158,50.86086
341,-127.47668,50.71635
6434,-61.36472,45.61226
342,118.57374,-20.32267
6521,-78.29091,43.94131
6096,-82.42642,42.99312
1700,-4.83367,50.59438
6336,-73.07381,40.95143
1748,0.53535,49.47193
7133,-77.60389,17.85894
3970,150.90734,-34.46886
5709,101.34625,2.99914
1812,3.05724,43.01954
3815,145.3865,-40.8356
6134,-96.61967,28.62027
3829,135.88006,-34.71736
6015,-152.86508,57.87047
7161,-61.53234,16.41082
7192,57.48244,-20.14076
1728,-3.3528,47.71112
3895,152.89918,-31.42388
6220,-82.56411,27.63386
1719,2.11279,48.88009
6396,-127.08695,50.59318
1566,-6.22394,56.83064
5800,147.1342,-9.45633
5939,-73.90672,40.79952
5790,14.59093,53.56318
2344,-0.78736,54.56006
1801,-2.91439,47.5503
6271,-93.94505,29.99566
6165,-96.44138,28.42735
6981,-61.51707,10.64628
3405,18.14828,-32.78973
1827,-1.46162,49.6939
3878,138.01306,-33.1747
7178,-64.60947,18.42479
343,67.321,24.7717
2664,-1.89645,49.71214
6966,-77.40824,18.46553
5921,-75.08798,39.97724
7016,-76.84314,17.93985
3167,32.30716,31.2518
6203,-82.5368,43.43092
6136,-86.21593,42.90097
5860,-4.73313,54.07281
6451,-81.21307,42.66342
3884,152.10491,-32.71706
3435,37.2404,19.602
1595,-3.80758,51.57683
2370,-4.0846,51.45923
5981,-122.75413,48.11027
1800,3.11412,42.51976
5881,168.30328,-17.74101
3942,137.8628,-34.7651
3973,117.1758,-20.58767
6007,-87.8635,43.386
6482,-79.21409,43.22031
6332,-123.17698,46.18268
6414,-70.86937,48.33839
6401,-64.35504,49.81107
2435,-5.55027,54.37994
1933,2.5682,39.5301
2283,-5.32003,55.87628
1672,-5.43588,54.45753
2332,-6.54794,55.21812
1934,3.1659,42.42612
2403,-2.71998,51.49639
2306,-3.70113,51.4751
1646,-5.31915,50.08179
2715,-8.53271,37.13113
2375,-2.75508,51.49325
2464,-2.86293,57.70475
344,-122.70733,45.5688
5951,-70.23877,43.66124
6377,-97.33696,27.88017
1660,-2.43752,50.58533
3899,141.61853,-38.34742
6435,-71.87725,46.68185
2735,-8.65651,41.14429
6624,-51.24056,-30.0605
3370,11.8361,-15.79267
2007,10.3972,42.7627
6694,-48.5438,-27.1505
6633,-52.24195,-1.75404
2756,12.27485,44.55462
6683,-41.01154,-21.85338
1891,-9.00183,42.72805
2026,13.5282,37.2811
345,10.3407,42.8083
607,23.22181,38.15676
2747,15.94907,41.61551
568,23.79377,40.0754
652,25.12161,41.00523
2753,12.36565,45.05094
2056,13.23573,45.78719
2759,12.4752,44.98072
810,24.0176,37.88969
2047,11.12296,42.4364
6673,-39.06597,-16.45462
346,8.38239,40.8459
6634,-56.37682,-1.45959
2009,12.24583,41.73757
1819,9.29282,41.58935
6660,-63.91198,-8.76483
2027,9.83721,44.05127
2765,12.21351,45.01701
6912,-79.65737,9.55629
6670,-40.05642,-19.84647
535,23.14647,37.31984
1919,-8.81934,42.39545
2066,15.12361,36.67019
1854,-8.94686,42.76211
2086,8.3953,39.195
1596,-5.29267,50.26397
2343,-6.18876,57.4101
2362,-6.6578,55.2056
347,-1.10333,50.81248
6257,-70.75416,43.07931
2443,-1.1131,50.76266
2432,-2.68858,57.68687
6724,-70.42976,-53.30363
5614,25.55657,60.30942
6812,-55.9091,-27.35141
563,27.05695,37.71236
2758,14.48953,40.62573
7154,-80.23976,-2.70859
3013,130.801,42.648
3144,41.64948,42.15697
3780,116.83352,-8.521
642,24.60376,40.61031
5976,-73.94185,41.70817
5982,-122.64845,47.73194
2260,22.97804,36.51974
453,25.0994,37.0378
2737,-8.7655,41.3729
6450,-124.53185,49.83538
3530,60.3005,25.3561
348,14.8337,36.7123
2089,14.11412,40.82397
3672,99.58157,11.20348
5824,22.6094,44.29233
2990,142.00472,46.94444
2840,15.19592,44.07638
1921,2.36831,41.48929
6415,-75.51356,44.70681
6245,-83.48563,45.34097
6846,-75.59182,20.74085
2284,-2.73769,53.76067
52,20.757,38.9565
2999,142.90232,46.61995
3045,28.64791,60.3459
3032,38.14776,46.03705
3849,147.30297,-42.82675
6391,-130.34144,54.31056
7054,-76.17616,24.6363
7128,-83.56728,13.40851
2779,14.94804,44.5809
2033,14.02785,40.7673
6560,-89.67651,21.32261
1785,8.90241,41.67903
6201,-71.38805,41.80148
2832,15.799,43.72309
2843,15.78583,43.73336
2951,35.49548,45.11512
654,23.59914,38.56554
602,25.56999,38.53991
782,23.21558,38.10805
635,27.13211,36.93123
858,23.58829,37.943
6610,-96.49261,15.66432
6906,-82.87441,8.21306
7055,-88.60812,15.73623
6813,-62.10083,-38.89861
7148,-71.95979,12.25875
6988,-80.0027,-3.25791
6886,-68.00396,10.48273
6967,-84.71993,9.91474
2678,-13.70783,28.91535
6855,-76.54382,21.2294
7121,-85.963,16.00474
6730,-72.82407,-45.46702
6928,-79.44034,-7.69455
6739,-73.03794,-41.52628
7143,-87.94587,15.83121
2701,-16.37506,28.29145
2708,-16.61274,28.02044
2679,-16.54637,28.41908
2692,-17.89963,27.78127
2697,-15.71018,28.09882
2709,-16.84239,28.24764
2696,-15.76493,27.81641
6820,-77.21132,21.54169
2694,-15.378,27.97144
2672,-13.8551,28.48903
6810,-65.90741,-47.75682
7134,-74.23479,11.06214
6731,-74.41121,-49.12999
6582,-111.30907,25.8136
6842,-83.73006,22.77624
5402,120.95274,13.50483
6797,-62.30929,-38.78402
7136,-83.30131,8.54168
6884,-64.65368,10.22269
6565,-112.69546,29.89675
6572,-92.40451,14.70494
6806,-65.01793,-42.74835
6826,-76.82398,21.3583
6742,-72.95092,-41.48098
6904,-81.05509,7.92576
6714,-72.51684,-51.73165
6577,-113.54506,31.30527
6602,-91.84959,18.64536
6953,-70.70184,19.80275
5420,118.7328,9.72906
7024,-90.78916,13.91913
2704,-15.71326,27.78127
6805,-62.06947,-38.92801
6555,-116.88262,32.05432
6995,-86.76547,12.20045
7036,-88.61532,15.6985
6841,-77.25381,21.56759
6557,-105.24429,20.65593
6567,-101.05794,17.27669
6950,-70.83929,18.34493
5621,29.90651,62.10122
2790,13.83004,44.87441
3736,103.89673,1.15917
571,22.90216,37.11619
2803,14.62301,45.02998
4012,103.89372,1.42323
6761,-70.86302,-53.14468
6955,-68.37708,18.49907
6877,-70.23494,11.62193
7081,-56.16229,-34.9313
6748,-71.50532,-31.88919
6540,-105.51647,20.77042
6893,-64.10014,10.89594
7077,-54.94876,-34.96116
3359,8.72091,3.78674
7157,-88.80014,16.10043
2707,-8.5145,43.3465
6965,-58.06799,-34.22413
7135,-84.83395,9.9704
6889,-70.21795,11.70694
1677,0.2547,51.4678
1473,4.944,52.51224
1459,4.5773,51.8073
349,11.2297,54.5038
5542,126.80987,36.96571
816,21.69679,36.91742
5479,126.84638,33.32667
697,23.72073,40.33425
836,26.94542,37.68845
3488,59.42162,22.66088
5804,49.68981,40.24676
3497,52.85636,24.92618
3575,55.75182,26.95271
4157,120.2663,36.05302
4221,119.64996,39.91458
4190,108.64425,21.64962
5809,49.4836,40.12844
4095,118.67748,24.8301
6506,-71.19454,46.82266
3839,144.6733,-38.26502
3416,36.88405,-17.88326
6752,-73.60137,-43.12305
6749,-73.6763,-41.56561
7011,-84.16923,9.42586
1797,-1.6798,49.66901
3562,56.27163,26.96922
4077,109.24934,13.77938
1773,-3.12461,47.47626
6171,-91.41965,39.92579
6732,-71.50295,-32.76175
2359,-5.67954,54.36776
3467,58.92826,23.26509
1134,4.87479,51.69822
2836,14.7649,44.75357
2868,14.1556,45.0768
3297,-6.83664,34.03723
5803,152.17,-4.2025
5273,5.13832,60.00903
3437,38.99481,22.73951
1157,5.32913,52.27138
4078,105.07528,10.00711
6156,-87.77592,42.73431
3230,10.30318,36.80605
1730,0.48607,49.48515
13,24.0129,38.0232
5083,9.59611,59.09864
3779,122.73418,-4.83684
6289,-122.93592,46.09194
3569,56.08448,27.09672
4465,145.5127,43.1841
3064,135.45594,43.94163
6800,-59.99427,-33.47849
5129,13.22341,68.08822
6497,-57.38493,47.52005
3554,60.74648,25.26818
350,-4.38116,54.3224
351,1.42125,51.3257
2622,10.05331,56.46079
3685,98.58538,9.93751
3655,73.28349,16.89095
3835,138.18445,-35.51993
2352,-2.8568,59.2481
3190,22.17171,32.91182
3502,55.9498,25.81185
3453,49.19556,27.5769
3442,48.63399,28.12066
3306,-2.4211,35.14588
3176,33.11286,28.34759
3517,51.57864,24.38168
5836,51.62693,25.91669
3192,18.58621,30.50195
3470,56.36231,26.36693
3170,33.28011,28.1343
3447,50.07333,26.62906
2863,14.0507,45.02851
1261,9.56537,52.39509
5904,130.29993,42.23223
2412,-6.19542,55.29189
2491,-7.52786,55.09525
3628,73.27666,17.00191
5221,5.14003,61.97409
5579,-15.94178,66.45487
5626,21.44244,61.12456
2795,15.05876,44.02263
2547,4.9903,51.36041
2025,12.26608,44.4794
4064,170.54416,-45.86984
1243,5.65195,51.79654
5346,19.08196,59.75192
3679,101.3025,12.641
4601,140.59812,42.57423
2024,9.14076,44.35956
6618,-34.87522,-8.05843
5993,-164.07057,67.57404
3991,153.31036,-27.61569
5977,-122.20883,37.51539
1494,6.39534,51.75656
5167,16.04598,68.6779
1447,12.09808,49.02139
352,15.6504,38.124
5210,6.25967,58.33063
1519,9.69901,54.31265
2950,28.28678,45.43606
340,21.45025,61.61398
5371,18.34334,59.42382
6788,-58.92731,-27.49624
5365,11.16402,58.80386
9,24.4804,35.3688
7193,55.29984,-20.92624
2742,11.13099,45.0589
765,23.40134,37.96106
5544,-14.22181,65.02965
5551,-22.2054,65.42466
353,-21.896,64.1503
3067,131.7354,42.9218
2565,8.51015,49.43432
5855,7.79222,47.55645
1328,7.59181,50.39362
2581,8.00516,48.75765
948,5.5613,51.95648
1529,7.61303,50.287
47,28.2325,36.4501
1252,4.42403,51.84406
